0,0,0,0
-0.00129515213796104,5e-06,0.0001,-0.0130015213796104
0.00177059356422803,1e-05,0.0002,0.0176059356422803
-0.00195156978219999,1.5e-05,0.0003,-0.0196656978219999
-0.00289361717537273,2e-05,0.0004,-0.0291361717537273
-0.000648779237179326,2.5e-05,0.0005,-0.00673779237179326
0.00303706633912916,3e-05,0.0006,0.0300706633912916
0.000814391311332415,3.5e-05,0.0007,0.00779391311332416
0.00515885017935257,4e-05,0.0008,0.0511885017935257
0.000898231617339017,4.5e-05,0.0009,0.00853231617339017
-0.00568643277727647,5e-05,0.001,-0.0573643277727647
0.00114190454151538,5.5e-05,0.0011,0.0108690454151538
0.0040974466036362,6e-05,0.0012,0.040374466036362
-0.00386755939023119,6.5e-05,0.0013,-0.0393255939023119
-0.00140165147419082,7e-05,0.0014,-0.0147165147419082
0.00279682475142927,7.5e-05,0.0015,0.0272182475142927
0.00810762559038655,8e-05,0.0016,0.0802762559038655
0.00348434641158181,8.5e-05,0.0017,0.0339934641158181
-0.00389569483121371,9e-05,0.0018,-0.0398569483121371
-0.00254482029132156,9.5e-05,0.0019,-0.0263982029132156
0.00766463470957265,0.0001,0.002,0.0756463470957265
0.00368654217711163,0.000105,0.0021,0.0358154217711163
0.00792191714007965,0.00011,0.0022,0.0781191714007965
0.0114498172113502,0.000115,0.0023,0.113348172113502
0.00204269935789459,0.00012,0.0024,0.0192269935789459
0.0059715658768512,0.000125,0.0025,0.058465658768512
0.00836915574119529,0.00013,0.0026,0.0823915574119529
-0.00643481148095613,0.000135,0.0027,-0.0656981148095613
0.00398849344753894,0.00014,0.0028,0.0384849344753894
-0.00145420990561608,0.000145,0.0029,-0.0159920990561608
0.000732337891648119,0.00015,0.003,0.00582337891648119
-0.000241511812918376,0.000155,0.0031,-0.00396511812918376
0.0117177867322413,0.00016,0.0032,0.115577867322413
0.00589432536140938,0.000165,0.0033,0.0572932536140938
0.0144602984935729,0.00017,0.0034,0.142902984935729
0.000889336307904899,0.000175,0.0035,0.00714336307904899
0.00333665017895256,0.00018,0.0036,0.0315665017895256
0.00233214894074609,0.000185,0.0037,0.0214714894074609
-0.00865889821388929,0.00019,0.0038,-0.0884889821388929
0.00273427242992836,0.000195,0.0039,0.0253927242992836
0.000553390916802713,0.0002,0.004,0.00353390916802713
0.00970178685718838,0.000205,0.0041,0.0949678685718837
0.00318042663478017,0.00021,0.0042,0.0297042663478016
0.00280278353938401,0.000215,0.0043,0.0258778353938401
0.0131951862941801,0.00022,0.0044,0.129751862941801
0.00255750908749575,0.000225,0.0045,0.0233250908749575
-0.0114796553197058,0.00023,0.0046,-0.117096553197058
-0.00704258241345557,0.000235,0.0047,-0.0727758241345557
-0.0071537919530681,0.00024,0.0048,-0.073937919530681
-0.00831517599847226,0.000245,0.0049,-0.0856017599847226
0.00599919557021129,0.00025,0.005,0.0574919557021129
0.0101647665741113,0.000255,0.0051,0.0990976657411126
0.00932922820147365,0.00026,0.0052,0.0906922820147365
0.0128410021337839,0.000265,0.0053,0.125760021337839
0.00621125381939608,0.00027,0.0054,0.0594125381939608
0.00775370435052616,0.000275,0.0055,0.0747870435052616
0.0134978388560093,0.00028,0.0056,0.132178388560093
0.00957134424172652,0.000285,0.0057,0.0928634424172652
-0.000655926052882083,0.00029,0.0058,-0.00945926052882083
-0.00222028143395328,0.000295,0.0059,-0.0251528143395328
0.00665313910509608,0.0003,0.006,0.0635313910509608
0.00102617756486931,0.000305,0.0061,0.00721177564869314
-0.013600186804267,0.00031,0.0062,-0.13910186804267
0.0160866676492408,0.000315,0.0063,0.157716676492408
-0.00239858559445061,0.00032,0.0064,-0.0271858559445061
-0.0119316427447175,0.000325,0.0065,-0.122566427447175
0.0165005882150452,0.00033,0.0066,0.161705882150452
-4.70023583007602e-05,0.000335,0.0067,-0.0038200235830076
-0.0112446719392659,0.00034,0.0068,-0.115846719392659
-0.00833975607164624,0.000345,0.0069,-0.0868475607164624
-0.00971009332702666,0.00035,0.007,-0.100600933270267
-0.000628864408102698,0.000355,0.0071,-0.00983864408102698
0.00888668960418706,0.00036,0.0072,0.0852668960418707
0.0143687922620913,0.000365,0.0073,0.140037922620913
0.00691339588268958,0.00037,0.0074,0.0654339588268958
0.0203650199205361,0.000375,0.0075,0.199900199205361
-0.00348057920476327,0.00038,0.0076,-0.0386057920476327
0.0185230532407525,0.000385,0.0077,0.181380532407525
-0.000744576472550853,0.00039,0.0078,-0.0113457647255085
0.000416419599136358,0.000395,0.0079,0.000214195991363576
0.010170903984321,0.0004,0.008,0.0977090398432104
-0.00691325110480971,0.000405,0.0081,-0.0731825110480971
